,MovieID,Title,Genres,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
2626,2695,"Boys, The (1997)",Drama,False,/c3Tq6V9qHG89szM5F10HOiUQh4A.jpg,"{'id': 372479, 'name': 'The Boys Collection', 'poster_path': '/fewCq3p2RlfLYXsA9xE3OiVTqOZ.jpg', 'backdrop_path': '/lh0KN07Qds44GIODICc9TyAogh5.jpg'}",3300000.0,"[{'id': 35, 'name': 'Comedy'}]",,42832.0,tt0118764,['CA'],fr,Les Boys,"Every Monday evening, at the arena, eleven men get together to lovingly put on the jersey of the Boys, the hockey team of a ""garage"" league to which they belong.  As Stan, their revered trainer, would affectionately say, they have the ""puck"" tattooed on their hearts. It doesn't matter if they are lawyers, policemen, mechanics or unemployed, as soon as they enter the locker room, everyone forgets their age, their work and their problems.",3.453,/yk4NokXK0Bg84ULFOiVFmXp12EC.jpg,"[{'id': 13304, 'logo_path': None, 'name': 'Gouvernement Canadien', 'origin_country': ''}, {'id': 13305, 'logo_path': None, 'name': ""Fonds de télévision et de câblodistribution pour la production d'émissions canadiennes"", 'origin_country': ''}, {'id': 13306, 'logo_path': None, 'name': 'Gouvernement du Québec', 'origin_country': ''}, {'id': 10260, 'logo_path': '/170uMdaF8Jj8v3rkubDzLY1izE1.png', 'name': 'Melenny Productions', 'origin_country': 'CA'}, {'id': 11578, 'logo_path': '/us1W5CytIttX4F526bRJmrS36dJ.png', 'name': 'Super Écran', 'origin_country': 'CA'}, {'id': 806, 'logo_path': '/kcNh09qqR2Pkw1JAzRW4CommrW4.png', 'name': 'Téléfilm Canada', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1997-12-12,10602341.0,107.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Nothing in the world would make them miss their weekly game...,The Boys,False,6.0,27.0
2627,2696,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,False,/fxXwBvym6DkqkO4AWn8OjwMfMc1.jpg,,12500000.0,"[{'id': 35, 'name': 'Comedy'}]",,9421.0,tt0119038,['FR'],fr,Le Dîner de cons,"For Pierre Brochant and his friends, Wednesday is “Idiots' Day”. The idea is simple: each person has to bring along an idiot. The one who brings the most spectacular idiot wins the prize. Tonight, Brochant is ecstatic. He has found a gem. The ultimate idiot, “A world champion idiot!”. What Brochant doesn’t know is that Pignon is a real jinx, a past master in the art of bringing on catastrophes...",16.946,/jCOCdWIim6upzteYswh8BpcsKWg.jpg,"[{'id': 9, 'logo_path': '/nda3dTUYdDrJ6rZqBpYvY865aDv.png', 'name': 'Gaumont', 'origin_country': 'FR'}, {'id': 11037, 'logo_path': None, 'name': 'EFVE', 'origin_country': ''}, {'id': 884, 'logo_path': None, 'name': 'TPS Cinéma', 'origin_country': ''}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1998-04-15,78599508.0,80.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,A feast for the senseless.,The Dinner Game,False,7.79,1876.0
2628,2697,My Son the Fanatic (1998),Comedy|Drama|Romance,False,/caRJ9pL232P22zxAOvD06xK9lwf.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,55955.0,tt0119743,['GB'],en,My Son the Fanatic,Pakistani taxi-driver Parvez and prostitute Bettina find themselves trapped in the middle when Islamic fundamentalists decide to clean up their local town.,2.427,/34rfjIEVqmzjN7HMZhrrPgPaHuE.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1997-10-21,408339.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,My Son the Fanatic,False,5.0,13.0
2629,2698,Zone 39 (1997),Sci-Fi,False,,,0.0,"[{'id': 878, 'name': 'Science Fiction'}]",,67067.0,tt0120554,"['US', 'AU']",en,Zone 39,"In a time of misery and fear two enemies come together to prevent an apocalypse conspired by their leaders. 40 years of war between the Federated Republics and the New Territories Union has taken its toll. The cities are overcrowded, farming land is riddled with unexploded mines -- and still there is no hope of peace. In this hostile, decaying world of the future on thing remains constant for Lieutenant Leo Megaw; his love for his pregnant wife. Her access to classified information makes her an increasing liability for the government. When she's ambushed, Leo is forced into exile. As a border patrolman on the isolated outpost of Zone 39, ordered to kill anyone that tries to cross the border, he comes to understand that ultimate catastrophe forced upon his world by his government. The real enemy is not looming across the border but standing right behind him. Now he must reach across the border into enemy territory and form an alliance to save his world.",1.503,/3Hful9RfqJm4M4swEnAAW89iZKt.jpg,"[{'id': 1380, 'logo_path': '/y4JH9ncZJAFJGYWK84k1dmXnsw0.png', 'name': 'Australian Film Finance Corporation', 'origin_country': 'AU'}, {'id': 90115, 'logo_path': None, 'name': 'Media World Features', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-05-04,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Zone 39,False,4.7,10.0
2630,2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False,/CTcfWsVAw524RZwIqb1DhokhRU.jpg,,31000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,6488.0,tt0099052,['US'],en,Arachnophobia,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks.",11.395,/lHjpwv1Yv2RcGcTQb4Lc1cKw1y9.jpg,"[{'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 915, 'logo_path': '/4neXXpjSJDZPBGBnfWtqysB5htV.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}, {'id': 2104, 'logo_path': None, 'name': 'Tangled Web Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-07-20,53200000.0,109.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"Eight legs, two fangs, and an attitude.",Arachnophobia,False,6.414,1370.0
2631,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False,/9MS8hAVIEJ1uPpyOmAOcr6fofvm.jpg,,21000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",,9473.0,tt0158983,['US'],en,"South Park: Bigger, Longer & Uncut","When Stan, Kyle, Cartman and Kenny sneak into an R-rated movie featuring Canadians Terrance and Philip, they are pronounced 'corrupted', and their parents pressure the United States to wage war against Canada.",37.859,/tS0PedvA2mFO9VCHYwQpaU1K36U.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 1538, 'logo_path': '/3q7NjXSLVUPQ24CG3zrBPK7GQqH.png', 'name': 'Comedy Central', 'origin_country': 'US'}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-06-30,83137864.0,81.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,UH-OH.,"South Park: Bigger, Longer & Uncut",False,7.3,2663.0
2632,2701,Wild Wild West (1999),Action|Sci-Fi|Western,False,/3mNbtT2MWJPmQWYrUXvxFYNuz5j.jpg,,170000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 37, 'name': 'Western'}]",,8487.0,tt0120891,['US'],en,Wild Wild West,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,22.992,/1AUzpDzJSecEBIgwUIPzL5KMuTQ.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 16774, 'logo_path': None, 'name': 'Peters Entertainment', 'origin_country': 'US'}, {'id': 57088, 'logo_path': None, 'name': 'Sonnenfeld/Josephson Worldwide Entertainment', 'origin_country': ''}, {'id': 2507, 'logo_path': None, 'name': 'Todman, Simon, LeMasters Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",1999-06-30,222104681.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's a whole new west.,Wild Wild West,False,5.3,3279.0
2633,2702,Summer of Sam (1999),Drama,False,/pXXhErx4sn30BuOnhNeGJX8mQ7r.jpg,,22000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,10279.0,tt0162677,['US'],en,Summer of Sam,"During the summer of 1977, a killer known as the Son of Sam keeps all of New York City on edge with a series of brutal murders.",14.724,/yvGGA2CbT6xyFVTZUA9f2ok0q5V.jpg,"[{'id': 4319, 'logo_path': '/AmD31n67gArsO4803tPKINE6eRP.png', 'name': '40 Acres and a Mule Filmworks', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-06-28,19288130.0,142.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,No one is safe from Son of Sam.,Summer of Sam,False,6.5,451.0
2634,2703,Broken Vessels (1998),Drama,False,/eNs4fAciZewvIjbRE41DIhGh1cS.jpg,,600000.0,"[{'id': 18, 'name': 'Drama'}]",,125263.0,tt0149964,['US'],en,Broken Vessels,"A young Pennsylvania man moves to Los Angeles to begin work for an ambulance service. There he is teamed with a supremely confident vet who seemingly has gone through a large number of partners. Initially the novice is awed by the more experienced man's capabilities to deal with the high pressure situations they encounter. However, gradually he discovers that all is not as it seems. While the vet is ice on the surface, he actually gets through the ordeals by heavy drug use and avoids commitments. Soon the younger man finds himself pulled into the same world and has to decide what direction he wants to take.",7.442,/iMvLeE872FGGV4XrAfhKRCULtXk.jpg,[],[],1998-04-18,0.0,90.0,[],Released,Over the edge and out of control.,Broken Vessels,False,5.3,7.0
2635,2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,False,/edaW476pWD9l8t77dFjmnAtWUmR.jpg,,28000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.juliettebinoche.net/les-amants-du-pont-neuf.html,2767.0,tt0101318,['FR'],fr,Les Amants du Pont-Neuf,"Set against Paris' oldest bridge, the Pont Neuf, while it was closed for repairs, this film is a love story between two young vagrants: Alex, a would be circus performer addicted to alcohol and sedatives and Michele, a painter driven to a life on the streets because of a failed relationship and an affliction which is slowly turning her blind.",22.742,/l8B0ZynlRdlZ6zJ2TO7OvY3wXrL.jpg,"[{'id': 461, 'logo_path': '/reM5HtbhqjZnefmDSToF0zT0zd7.png', 'name': 'Les Films Christian Fechner', 'origin_country': 'FR'}, {'id': 875, 'logo_path': None, 'name': 'Films A2', 'origin_country': 'FR'}, {'id': 7961, 'logo_path': None, 'name': 'Gaumont International', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1991-10-16,0.0,125.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Romance... In a most unlikely place.,The Lovers on the Bridge,False,7.429,310.0
2636,2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama,False,/iM1yVDHn22U1DZ45SVjhKPLrCBW.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,78568.0,tt0167925,['FR'],fr,"Fin août, début septembre",A book editor juggles relationships with two women while coping with his best friend's terminal illness.,4.76,/pBIcJIwqKl9DpStlg5rL33yYTQe.jpg,"[{'id': 21740, 'logo_path': None, 'name': 'Dacia Films', 'origin_country': 'FR'}, {'id': 874, 'logo_path': None, 'name': 'Cinéa', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 25513, 'logo_path': None, 'name': 'Sofinergie 1', 'origin_country': ''}, {'id': 161065, 'logo_path': None, 'name': 'SofyGram', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1999-02-10,69400.0,112.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Late August, Early September",False,5.917,42.0
2637,2706,American Pie (1999),Comedy,False,/zU7B7yIro1VraQu0VvOH3wAEe7d.jpg,"{'id': 2806, 'name': 'American Pie Collection', 'poster_path': '/twY1eM88fu8CCGVtem5ItlrgeDA.jpg', 'backdrop_path': '/cshrhPYDGfyZz2EcN0HgFklaKdB.jpg'}",11000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,2105.0,tt0163651,['US'],en,American Pie,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",85.953,/5P68by2Thn8wHAziyWGEw2O7hco.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 506, 'logo_path': '/obIWjrmF9pWzxXcDCd3810YzJpk.png', 'name': 'Newmarket Capital Group', 'origin_country': 'US'}, {'id': 3169, 'logo_path': None, 'name': 'Zide-Perry Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-09,235483004.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There's nothing like your first piece.,American Pie,False,6.6,7620.0
2638,2707,Arlington Road (1999),Thriller,False,/7qfRbS477Io8JnYz739P0aXbBVh.jpg,,31000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,1073.0,tt0137363,['US'],en,Arlington Road,Threats from sinister foreign nationals aren't the only thing to fear. Bedraggled college professor Michael Faraday has been vexed (and increasingly paranoid) since his wife's accidental death in a botched FBI operation. But all that takes a backseat when a seemingly all-American couple set up house next door.,33.858,/4yYHyZuyTTQaEZuHKS7561jXjtR.jpg,"[{'id': 126, 'logo_path': '/kADPanRDkKTxncPXXVahvHPUvCj.png', 'name': 'Lakeshore Entertainment', 'origin_country': 'US'}, {'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 22512, 'logo_path': None, 'name': 'Arlington Road Productions Corporation', 'origin_country': ''}, {'id': 22513, 'logo_path': None, 'name': 'Gorai / Samuelson Productions', 'origin_country': ''}, {'id': 22514, 'logo_path': None, 'name': 'Samuelson Productions', 'origin_country': 'US'}, {'id': 1382, 'logo_path': '/8b5XGJ8YhZoEo9LgFP8KRQWHjYL.png', 'name': 'PolyGram Filmed Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-03-19,41100000.0,117.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Your Paranoia Is Real.,Arlington Road,False,7.0,1069.0
2639,2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,False,/uoLuxcQnAYcp9R8M864nLSznLFu.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,10239.0,tt0137439,['FR'],fr,Conte d'automne,"Magali, forty-something, is a winemaker and a widow: she loves her work but feels lonely. Her friends Rosine  and Isabelle both want secretly to find a husband for Magali.",17.944,/1DQYFB5DENLWKUYdz5ttaVbDYnk.jpg,"[{'id': 16366, 'logo_path': None, 'name': 'La Sept Cinéma', 'origin_country': 'FR'}, {'id': 223, 'logo_path': '/pdthRbCuXNlrGNwnmLFRxv5Zy3t.png', 'name': 'Les Films du Losange', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 95472, 'logo_path': None, 'name': 'Sofilmka', 'origin_country': ''}, {'id': 157264, 'logo_path': None, 'name': 'Sofadinko', 'origin_country': ''}, {'id': 109756, 'logo_path': '/sudlIoNIIrKmVWaYD2ZVo9HGogW.png', 'name': 'Auvergne-Rhône-Alpes Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1998-09-07,0.0,112.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,A Tale of Autumn,False,7.1,119.0
2640,2709,Muppets From Space (1999),Children's|Comedy,False,/fqyxSVAsVNFjCzROGUY56SkkurR.jpg,,24000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",,10208.0,tt0158811,['US'],en,Muppets from Space,"When Gonzo's breakfast cereal tells him that he's the descendant of aliens from another planet, his attempts at extraterrestrial communication get him kidnapped by a secret government agency, prompting the Muppets to spring into action. It's hard to believe Gonzo's story at first, but Kermit and friends soon find themselves on an epic journey into outer space filled with plenty of intergalactic misadventures.",17.275,/Aww9cF4uMsbald9ddhCYFoP4gBi.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 6255, 'logo_path': '/kEHqVVnhAa26OA8FtGbRCBHUgOA.png', 'name': 'Jim Henson Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-14,22300000.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Space. It's not as deep as you think.,Muppets from Space,False,6.0,320.0
2641,2710,"Blair Witch Project, The (1999)",Horror,False,/cvGHaerSLEkpiofkxL4CIP4C2Nv.jpg,"{'id': 64750, 'name': 'Blair Witch Collection', 'poster_path': '/qDQuKJZYLHrs1Ej64tYYFooFxc1.jpg', 'backdrop_path': '/e5GwLq0zBer3SuSJZodcNROnT6Z.jpg'}",60000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",http://www.blairwitch.com/,2667.0,tt0185937,['US'],en,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",49.979,/9050VGrYjYrEjpOvDZVAngLbg1f.jpg,"[{'id': 15160, 'logo_path': '/nksfViwBwYdv73nkdn3Dk3OEINr.png', 'name': 'Haxan Films', 'origin_country': 'US'}, {'id': 2188, 'logo_path': '/f1zrx8bIsS81AHoPQq4riJx68Lt.png', 'name': 'Artisan Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-14,248639099.0,81.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Everything you've heard is true.,The Blair Witch Project,False,6.3,4805.0
2642,2711,My Life So Far (1999),Drama,False,/hVQtxvDBppLGmBFgNDOEnDIzrhI.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,48958.0,tt0120899,"['GB', 'US']",en,My Life So Far,"A memoir of the lives of a family growing up on a post World War I British estate headed up by a strong disciplinarian, her daughter, her inventor husband, their ten year old son and his older sister. Through the household comes a number of suitors hoping to impress the young woman, including an aviator. When the elder woman's son shows up at the estate with his French fiancé, everything gets thrown into turmoil. The young boy takes a sudden interest in her sexual allure and his father is disturbed by his own non-Victorian feelings.",8.663,/6lXglg96vfFuHCDdmNof1bdyd0F.jpg,"[{'id': 7049, 'logo_path': None, 'name': 'Enigma Productions', 'origin_country': 'GB'}, {'id': 20043, 'logo_path': None, 'name': 'Hudson Film', 'origin_country': ''}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-25,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Imagine a summer in paradise with nothing to do except everything your heart desires.,My Life So Far,False,5.7,30.0
2643,2712,Eyes Wide Shut (1999),Drama,False,/oqxIs6674wwQ6V4omFTYRF0R6Bl.jpg,,65000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",http://eyeswideshut.warnerbros.com/,345.0,tt0120663,"['US', 'GB']",en,Eyes Wide Shut,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",54.015,/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 195, 'logo_path': None, 'name': 'Pole Star', 'origin_country': 'US'}, {'id': 194, 'logo_path': None, 'name': 'Hobby Films', 'origin_country': ''}, {'id': 385, 'logo_path': None, 'name': 'Kubrick Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-16,162100000.0,159.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Cruise. Kidman. Kubrick.,Eyes Wide Shut,False,7.5,6135.0
2644,2713,Lake Placid (1999),Horror|Thriller,False,/pbASW9fGXms2u3Y6LyYUQPqaSlU.jpg,"{'id': 97768, 'name': 'Lake Placid Collection', 'poster_path': '/x3f6Wcshd4E5tyaFZ1rBglusvAl.jpg', 'backdrop_path': '/vu2GcWvUcaAf6BHafjMLFp6haSG.jpg'}",27000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,9825.0,tt0139414,['US'],en,Lake Placid,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!",24.736,/pEszakCP8j9E9S0UPLfEa3Cad3O.jpg,"[{'id': 67109, 'logo_path': None, 'name': 'Rocking Chair Productions', 'origin_country': ''}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 11317, 'logo_path': '/hMboqqmeILXFeOJjuCsn3FvCIT3.png', 'name': 'Phoenix Pictures', 'origin_country': 'US'}, {'id': 55027, 'logo_path': '/c4nfaihSe2948dIRYioKIgxGzO1.png', 'name': 'David E. Kelley Productions', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-15,56870414.0,82.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You'll never know what bit you.,Lake Placid,False,5.9,1105.0
2645,2714,"Wood, The (1999)",Drama,False,/645iJzNG9A8FqKQ3BhPblKWI2Nm.jpg,,6000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,16158.0,tt0161100,['US'],en,The Wood,"In the panicky, uncertain hours before his wedding, a groom with prenuptial jitters and his two best friends reminisce about growing up together in the middle-class African-American neighborhood of Inglewood, California. Flashing back to the twenty-something trio's childhood exploits, the memories capture the mood and nostalgia of the '80s era.",10.23,/yEWMSJHkzMLgsTgsvR5TxuP3lBt.jpg,"[{'id': 746, 'logo_path': '/kc7bdIVTBkJYy9aDK1QDDTAL463.png', 'name': 'MTV Films', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 715, 'logo_path': None, 'name': 'Bona Fide Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-16,25059640.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"From boyhood to manhood, you can always count on your best friends.",The Wood,False,6.8,95.0
2646,2715,"Velocity of Gary, The (1998)",Comedy|Romance,False,/5OyC4YkO5qNNkMnICmEe7YGv9ht.jpg,,4000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,133575.0,tt0120878,['US'],en,The Velocity of Gary,"When bisexual porn star Valentino meets new-in-town hustler Gary, there is an immediate attraction between the two. Valentino helps get Gary a job at a phone-sex company, and they become fast friends and lovers, but tension threatens their relationship when Gary and Valentino's friend Mary becomes involved. When Valentino finds out he is dying and Mary is going to have his child, the three must work through hard times together.",4.82,/8wQlK0QukCXXmvmDARAx65wnX4j.jpg,"[{'id': 689, 'logo_path': None, 'name': 'Ventanarosa', 'origin_country': 'US'}, {'id': 2832, 'logo_path': None, 'name': 'Cineville', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-16,2143.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,One Sexy Girl. Two Hot Guys. A Million Possibilities.,The Velocity of Gary,False,4.1,17.0
