user_id,user_profile
11,"## Overview
The user enjoys films that blend drama and romance with deep themes of self-discovery and social dynamics, as well as thrilling narratives involving suspense, justice, and intense action. Their taste embraces dark comedy and satire addressing aristocracy and mental illness, heartwarming family comedies with cross-dressing elements, and classic suspense mysteries. They appreciate stories spanning historical to contemporary settings, with strong emotional and psychological journeys, but tend to avoid films with overt fantasy, musicals, heavy horror, graphic violence, serial killer themes, and certain dark psychological thrillers.

## Attributes
- **Genre**: Drama, Romance, Thriller, Action, Mystery, Sci-Fi, Adventure, Comedy, Satire, Dark Comedy, Family
- **Tags**: Self-discovery, Social Class, Friendship, Escape, Suspense, Justice, Manhunt, Crime, Legal Drama, Space Exploration, Resurrection, Emotional Journey, Travel, Historical Adaptation, Women’s Empowerment, Conspiracy, Chase, Psychological, Classic, Hitchcock, Observation, Inheritance, Mental Illness, Aristocracy, Family Dynamics, Cross-Dressing, Parenting, Divorce, Heartwarming, Welsh culture, Community spirit, Underdog story, Love story, Parody, Black Comedy, Cult Film, Satire, Monstrosity, Mad Science

## Description
This profile reflects a viewer drawn to richly layered stories exploring love, societal expectations, and personal renewal with evocative historical and contemporary backdrops, including Edwardian England and Italy. They appreciate gripping suspenseful thrillers centered on escape, voyeurism, wrongful conviction, and legal intrigue, as well as adventurous sci-fi tales involving loyalty and resurrection. Their comedic interests include dark satire on aristocracy, heartwarming family dramas featuring cross-dressing and parenting themes, and classic parodies of horror. Strong themes of friendship, hope, psychological depth, and emotional journeys unify their varied interests. However, the user tends to avoid films with strong fantasy elements, musicals, graphic horror, heavy psychological thrillers involving serial killers or extreme violence, dark war dramas, and films with excessive romantic or comedic tones that conflict with thriller or action narratives.

## Dislikes:
- Horror (except as parody or black comedy)  
- Fantasy  
- Musical  
- Graphic Violence  
- Romance (when dominant in thrillers or action films)  
- Science Fiction (except when intertwined with Action and Adventure elements)  
- Action (less preferred in comedic or family-oriented films)  
- Heavy psychological thrillers"
12,"## Overview
This user enjoys a diverse range of films, appreciating both heartfelt comedies and emotionally rich dramas as well as iconic action and sci-fi classics. They value stories that explore relationships, human connections, and personal growth, while also showing an interest in action-packed narratives involving fate, survival, and time travel. Their taste spans from warm, quirky romantic comedies to high-stakes thrillers and epic historical dramas.

## Attributes
- **Genre**: Comedy, Romance, Drama, Crime, Adventure, Action, Sci-Fi, Thriller, War, Fantasy, Sport  
- **Tags**: Love, Family, Heartwarming, Friendship, Romantic Comedy, Quirky, Absurdist Humor, Relationships, Parenthood, Cross-Cultural, Heist, Satire, Adaptation, Classic, Fate, Cyborg, Time Travel, Dystopian, Action Hero, Artificial Intelligence, Survival, Futuristic, Southern Gothic, Epic, Historical, Love Story, Fighter Pilots, Military, Brotherhood, Competition, Tragedy, 1980s, Aviation, Baseball, Dreams, Nostalgia, Spirituality, Iowa, Family Relationships, Time Loop, Self-Discovery, Unrequited Love, Small Town, Dark Humor

## Description
The user favors films blending humor with emotional depth, often centered on love and family bonds, while also embracing iconic action and sci-fi films that explore themes of survival, fate, and resistance. They enjoy narratives featuring charming, relatable characters navigating life's challenges—through romantic entanglements, unconventional family dynamics, or cultural barriers—alongside thrilling stories of time travel, dystopian futures, and epic historical sagas. Their taste includes heartwarming, witty, and occasionally satirical elements, as well as classic and nostalgic moments from a variety of cinematic genres.

## Dislikes:
- Horror  
- Violence  
- Musical  
- Mystery"
13,"## Overview
This user enjoys a diverse mix of films that blend intense drama and suspense with deep emotional storytelling, often highlighting themes of survival, identity, and human resilience. Their preferences lean toward nuanced dramas with strong character development, including historical biographies and psychological thrillers, while generally avoiding lighter genres, supernatural horror, and sensational plot twists involving betrayal or overly contrived mysteries.

## Attributes
- **Genre**: Drama, Thriller, Historical, Biography, Psychological, Romance, Film-Noir, War, Musical, Crime  
- **Tags**: Survival, Family, Grief, Community, Identity, Personal Growth, Self-discovery, Friendship, Protection, Tragedy, Autism, Obsessive-Compulsive Disorder, Spirituality, Religion, Peace, Bigotry, Empowerment, Sacrifice, Mystery, Dystopian, Noir, Conspiracy, Tibet, Dalai Lama, Exile, Road trip, Reunion, Love Story, Music, Single Parents, Small Town Life, Sisterhood, Unexpected Encounters, Urban Life, Children, Father-Son Relationship, Medical Drama, Suspense

## Description
The user gravitates toward films featuring complex human relationships and authentic emotional experiences, such as the fight for survival, the exploration of identity, and coping with grief and loss. They appreciate stories that explore courage, loyalty, and resilience—whether through personal growth, spiritual journeys, or historical struggles. Psychological depth and nuanced character portrayals are favored over sensationalism or high school intrigue, with a strong preference for grounded dramas enriched by historical and cultural contexts. They avoid films that rely on overt comedy, fantasy, supernatural horror, or melodramatic twists involving deception and betrayal.

## Dislikes:
- Comedy  
- Fantasy  
- Horror  
- Supernatural  
- Adventure  
- Science Fiction (except when combined with Action/Thriller or Film-Noir)  
- Romance-heavy plots lacking depth  
- Sexuality-driven betrayal plots  
- High school melodrama  
- Lightheartedness  
- Action-heavy films without strong dramatic substance"
14,"## Overview
This user enjoys films that blend intricate character studies with intense conflicts, often set against complex social or psychological backdrops. Their tastes range from classic film-noir mysteries and psychological dramas to biographical documentaries, poignant historical dramas, and high-stakes sci-fi thrillers, reflecting an appreciation for depth, tension, rich narrative layers, and meaningful themes of justice, love, and transformation. They tend to avoid comedic or overly lighthearted takes on family and romantic themes, preferring more serious or dramatic explorations.

## Attributes
- **Genre**: Drama, Mystery, Film-Noir, Biography, Documentary, Action, Sci-Fi, Thriller, Classic, Romance, Animation, Fantasy, Musical  
- **Tags**: Detective, Crime, Adaptation, 1940s, Hard-Boiled, Historical, Music, Rivalry, Genius, Tragedy, Southern Gothic, Psychological Drama, Family Conflict, Mental Illness, Art, Cartoonist, Subculture, Time travel, Artificial intelligence, Dystopian future, Cybernetic organisms, Action-packed, Special effects, Sequel, Fairy Tale, Love Story, Transformation, Enchanted Objects, Self-Discovery, Family, Racism, Childhood, Justice, Coming-of-Age, LGBTQ+, Friendship, Cultural Conflict, Corporate satire, 1990s, Capraesque, Quirky, Visual style, New York City, Underestimation, Cyborg, Action Hero, Survival, Futuristic, Classic

## Description
The user gravitates toward stories featuring complex human emotions such as jealousy, desire, and mental instability, often set amidst dramatic or historical contexts. Whether through the lens of a hard-boiled detective unraveling deception in 1940s Los Angeles, a biographical exploration of artistic genius and rivalry, a poignant coming-of-age tale confronting racism, or a psychological drama steeped in family conflict and mental deterioration, the films reflect a fascination with the fragility and intricacy of the human condition. They also appreciate compelling narratives that incorporate elements of subculture, technological dystopia, transformative love, and action-driven suspense, highlighting a diverse but consistently intense cinematic palette balanced with moments of whimsy, fantasy, and moral growth. However, they avoid films that treat family and romantic relationships in lighthearted, comedic, or overly sentimental ways.

## Dislikes:
Violence, Horror, Superhero, Family (as a sole genre), Realism, Cynicism, Darkness, Romantic drama, Comedy, Light"
15,"## Overview
This user appreciates heartfelt stories that explore love, self-discovery, and faith, often blending elements of romance, drama, and comedy. They are drawn to narratives with emotional depth, community, and transformative experiences grounded in personal relationships, as well as inspiring and uplifting themes involving music, perseverance, and personal growth. They strongly avoid films with heavy action, thriller, sci-fi, horror, and darker or cynical themes, including most disaster, military, and crime thrillers.

## Attributes
- **Genre**: Drama, Romance, Comedy, Fantasy, Historical, Music  
- **Tags**: Angel, Love Story, Self-discovery, Relationships, Faith, Community, Family, Redemption, Supernatural, Transformation, Emotional Distance, Writer, Academia, Music, Inspiration, Teacher, Life Changes, Personal Growth, Friendship, Struggle, Perseverance, Working Class, Identity, Humor

## Description
The user enjoys films that combine warmth, humor, and emotional complexity, focusing on characters navigating personal crises, evolving relationships, and spiritual or supernatural interventions. They favor stories where love and friendship challenge societal norms, and where faith, extraordinary events, or personal dedication facilitate growth and connection within intimate or communal settings. Stories with themes of music, inspiration, and overcoming adversity in both personal and community contexts also resonate strongly. They avoid films with strong elements of sci-fi, horror, thriller, heavy action, military, and dark or cynical humor, as well as disaster and crime thrillers.

## Dislikes:
Action, Horror, Thriller, Violence, Betrayal, Dark Themes, Sci-Fi, Musical (except uplifting music dramas), Documentary, Alien Invasions, Genetic Experimentation, Conspiracy, War, Military, Political Satire, Dark Humor, Animation, Disaster, Crime, Film-Noir"
16,"## Overview
This user enjoys films that blend adventure, fantasy, and comedy with strong elements of heroism and moral lessons. They appreciate both animated classics and satirical futuristic narratives, along with action-packed stories featuring teamwork and protection. Their taste also embraces space exploration and interstellar politics, thrilling espionage action-comedies, heartfelt musicals, and suspenseful manhunt dramas. However, they tend to dislike films heavy on intense action, romance-centered thrillers, and dramas focused on realistic or heavy emotional themes.

## Attributes
- **Genre**: Animation, Children, Family, Fantasy, Comedy, Sci-Fi, Action, Drama, Western, Slapstick, Musical, Thriller, Romance, Biography, War
- **Tags**: Classic, Adventure, Musical, Disney, Fairy Tale, Coming-of-Age, Satire, Dystopian, Future, Cryogenics, Political Humor, Fantasy, Romance, Family, Dark Comedy, Farce, Buddy Film, 1980s, Crime, Deadpan Humor, Samurai, Villagers, Bandits, Protection, Teamwork, Defense, Space Exploration, Interstellar Politics, War, Peace, Friendship, Betrayal, Espionage, Nuclear Threat, Marriage Crisis, Humor, Action-Comedy, Classic, Family-friendly, Sing-along, Heartwarming, Inspirational, Historical, Escape, Wrongful Conviction, Manhunt, Justice, Suspense, Chase, Parody, Black Comedy, Cult Film, Satire, Monstrosity, Mad Science, Inspirational, Overcoming Adversity, Disability, Irish Cinema, Identity, Memory

## Description
The user favors films that tell enchanting and adventurous stories often involving coming-of-age journeys, moral growth, and fantastical elements such as magical lamps and wooden puppets coming to life. They also enjoy clever satire set in dystopian futures and slapstick comedy featuring absurd and dark humor. Their taste includes heroic tales of protection and teamwork in classic Western and samurai settings, underscoring themes of honor, courage, and sacrifice. Additionally, they appreciate space-themed political dramas and thrilling espionage adventures infused with humor, as well as timeless musicals and intense suspenseful manhunts. Their comedic preferences extend to parody and black comedy that playfully reference classic horror. While they tolerate some romance and drama, they generally avoid heavier, realistic or overly emotional dramas and action films that focus on violence or intense suspense, preferring lighter or more fantastical tones.

## Dislikes:
-"
17,"## Overview
This user appreciates emotionally rich dramas and character-driven stories, often set against intimate or small-town backdrops with nuanced cultural and societal themes. They favor films that explore personal transformation, complex human relationships, and moral ambiguity, frequently blending elements of dark humor, tragedy, and hope. They tend to avoid films centered on overt action, fantasy, or formulaic heroism, preferring grounded, sometimes painful explorations of morality, trauma, and human resilience.

## Attributes
- **Genre**: Drama, Crime, Thriller, Comedy, Adventure  
- **Tags**: Redemption, Friendship, Love, Addiction, Emotional Turmoil, Family, Tradition, Immigrant Experience, Small Town Life, Surrealism, Dream, Food, Culinary Arts, Brothers, Community, Healing, Heartbreak, Self-discovery, Social life, Dark Humor, Investigation, Morality tale, Scottish Cinema, Coming-of-Age, Recovery, Psychological, Mental Illness, Unique characters, British Cinema, Underdog, Adult Themes, Working-Class Struggles, Humor, Courtroom Drama, Childhood Trauma, Revenge, Justice, Faith, Spirituality, Sacrifice, Tragedy, Relationships

## Description
The user's taste leans toward films that delve into the human condition through stories of redemption, love, struggle, and moral complexity, often set in vibrant and distinct environments—from small-town communities and immigrant families to surreal dystopian worlds and gritty urban landscapes. They appreciate narratives that highlight emotional depth and transformation, underscored by themes of friendship, hope, addiction, trauma, justice, and cultural heritage, with a penchant for authentic explorations of life's hardships and occasional dark humor. They tend to avoid films with high fantasy, overt action, or typical genre tropes, instead favoring psychologically complex and morally ambiguous stories grounded in real human experience.

## Dislikes:
- Action  
- Horror  
- Superhero  
- Musical  
- Romance (generally less favored, with some exceptions)  
- Fantasy  
- Science Fiction  
- War  
- Disaster"
18,"## Overview
This user enjoys films that blend emotional depth with humor, mystery, and family dynamics, often appreciating stories centered around human connection, quirky characters, and classic storytelling. Their preferences encompass dramas and comedies with rich relationships, personal journeys, and a touch of adventure or mystery, frequently set against culturally rich or artistic backdrops. They tend to avoid darker or more disturbing explorations of mental health and prefer lighter or more whimsical tones within family and quirky narratives.

## Attributes
- **Genre**: Drama, Comedy, Mystery, Romance, Adventure, Musical, Crime, Children, Animation, Art Film, Foreign Language, Family  
- **Tags**: Family, Relationships, Human connection, Quirky, Absurdist Humor, Detective, Whodunit, Classic, Immigrant Experience, Food, Culinary Arts, Brothers, Restaurant, Hope, Tradition, Friendship, Journey, Courage, Self-discovery, Fate, Emotional struggle, Romantic, Grief, Identity, Freedom, Love, Loss, French Cinema, Emotional Journey, Artistic Expression, Coming-of-Age, College Life, First Love, Betrayal, Disney, Fairy Tale, Anthology, Urban Life, Cab Drivers, Interpersonal Relationships, Culture, Nighttime, Dark Comedy, Dark humor, Sequel, Halloween, Brooklyn, Tobacco, Neighborhood, Lou Reed, Madonna, Small Talk, New York City, Love Triangle, Infidelity, Intellectuals, Satire

## Description
The user favors films that explore intricate human relationships and emotional struggles, often through heartwarming, quirky, or artistically expressive narratives involving family, love, identity, and personal growth. They appreciate stories that combine humor with suspense or mystery, highlighting themes like fate, connection, freedom, and self-discovery, frequently set in classic, culturally rich, or foreign-language contexts. Coming-of-age and friendship dynamics also resonate strongly, along with films that portray nuanced emotional journeys and the transformative power of human encounters. They enjoy quirky and dark humor in family settings but avoid films with heavy or unsettling psychological themes or overly dark documentary styles.

## Dislikes:
- Action  
- Horror  
- Sci-Fi  
- Fantasy  
- Thriller  
- War  
- Historical  
- Documentary  
- Superhero  
- Violence  
- Adult themes  
- Dark documentary or deeply unsettling psychological content"
19,"## Overview
The user enjoys films that blend comedy with elements of romance, drama, and fantasy, often featuring strong themes of self-discovery, family, and unique human experiences. They appreciate both lighthearted and provocative narratives that explore personal growth, relationships, and unconventional settings, as well as emotionally rich, atmospheric dramas centered on family secrets and coming-of-age themes. However, they tend to avoid films with typical LGBTQ+ coming-of-age romantic storylines that focus heavily on identity struggles.

## Attributes
- **Genre**: Comedy, Drama, Romance, War, Fantasy, Musical, Children, Coming-of-age
- **Tags**: Satire, Dark Comedy, Ensemble Cast, Anti-war, Hospital Drama, Classic, Animals, Friendship, Adventure, Family, Inspirational, Time Loop, Self-Discovery, Unrequited Love, Small Town, Dark Humor, Car Accidents, Sexuality, Subculture, Omnisexuality, Psychological Drama, Transgression, Love, Relationships, New York, Music, Humor, Secrets, Betrayal, Southern Gothic, Childhood

## Description
This profile reveals a preference for films combining humor with deeper social or psychological themes, ranging from wartime satire and heartfelt animal adventures to romantic fantasies and intense explorations of human sexuality. The user values emotionally complex, atmospheric dramas focused on family dynamics, childhood, and hidden secrets, emphasizing empathy, personal transformation, and intricate relationship dynamics within varied and sometimes unconventional settings. They generally avoid romantic dramas centered on identity conflicts typical of LGBTQ+ coming-of-age narratives.

## Dislikes:
- Action  
- Horror  
- Violence  
- Mystery (except when paired with Drama and Coming-of-age)  
- Tragedy  
- Sci-Fi  
- Animation  
- Adult Themes  
- Musical (except when combined with Comedy and Romance)  
- Comedy (in dramas focused on family secrets and coming-of-age)  
- Fantasy (except when combined with Comedy and Romance)  
- Thriller  
- LGBTQ+ romance centered on identity struggles"
20,"## Overview
This user enjoys thrilling, adventurous stories often set against historical or fantastical backdrops, featuring heroic characters and epic quests. They appreciate films that combine action with meaningful themes such as survival, freedom, and transformation, and also value heartwarming, inspirational narratives centered on community, faith, and self-discovery. They tend to avoid broad comedies, especially slapstick or lighthearted family fare, as well as certain sentimental or overly sentimental holiday comedies.

## Attributes
- **Genre**: Action, Adventure, Thriller, Drama, Fantasy, Family, Historical, Animation, Musical, Christmas, Romance
- **Tags**: Dinosaurs, Theme Park, Survival, Suspense, Revolution, Heroism, Epic, Redemption, Community, Sacrifice, Inspirational, Fairy Tale, Love Story, Transformation, Enchanted Objects, Archaeology, Treasure Hunt, Supernatural, Classic, Iconic Characters, Quest, Nazis, Grail, Spirits, Classic Literature, Adaptation, Morality Tale, Angel, Faith, Marriage, Lions, Safari, Colonialism, Engineering, Hunting, True Story, Love Triangle, Family Dynamics, Class Differences

## Description
The user favors stories that blend excitement and suspense with profound human experiences, whether battling prehistoric predators, leading a revolution, or discovering inner beauty and redemption. Their preferences span high-stakes action, historical epics, enchanting fairy tales, heartfelt family dramas, and uplifting Christmas classics. They enjoy courageous protagonists, legendary quests, tales of faith and community, and narratives inspiring hope, transformation, and love, often appreciating a touch of humor and historical intrigue. However, they generally dislike broad comedies, slapstick humor, and overly sentimental family holiday movies, preferring more meaningful or inspiring themes over lighthearted or goofy antics.

## Dislikes:
Horror, Sci-Fi, Violence (when gratuitous), Dark Comedy, Realism, Mystery, Comedy (especially slapstick or broad family comedy), Drama (when overly sentimental), Thriller (when focused on lighthearted or comedic elements), Romance (when formulaic or overly sentimental)"
21,"## Overview
This user favors films that explore dark, suspenseful, and psychological themes, often set within classic or historical contexts. They appreciate horror and thriller genres with atmospheric tension, supernatural or crime elements, and innovative storytelling, often mixed with dark humor and cult classic appeal. They tend to avoid more mainstream or action-oriented adventure films, sci-fi with alien or technological themes, family-oriented and lighthearted genres like comedy or romance.

## Attributes
- **Genre**: Horror, Thriller, Crime, Supernatural Thriller, Mystery, Satire, Fantasy, Silent Film, Film-Noir, Comedy  
- **Tags**: Classic, Psychological, Supernatural, Gothic, Vampire, Werewolves, Serial Killer, Manhunt, Dark Humor, Media Critique, Transformation, Survival, Expressionism, Black and White, Urban Setting, Nature Gone Wild, Ghosts, Coastal Town, Fog, Centenary, Dark Secrets, Suspense, Isolation, Madness, Haunted Hotel, Winter, Kidnapping, Road Trip, Cult Classic, Slasher, Campy, Haunted House, Demonic Entities, Meta-horror, Dark Fantasy, Agoraphobia, Investigation

## Description
The user enjoys films that delve into the human psyche, fear, and societal chaos, often through chilling narratives involving supernatural creatures or criminal minds. Their taste leans toward atmospheric and visually striking movies — ranging from silent expressionist horrors like ""Nosferatu"" to psychologically intense thrillers like ""M."" They appreciate dark humor interwoven with horror, as well as critiques of media and violence, often portrayed with unique cinematic styles and suspenseful tension. The user prefers supernatural and psychological horror grounded in mystery and gothic elements, along with meta-horror and slasher films that explore the nature of fear and storytelling. They are drawn to complex psychological narratives involving trauma or mental struggles such as agoraphobia, and tend to avoid sci-fi themes involving aliens or technology, mainstream action-adventure, family, and lighthearted genres.

## Dislikes:
- Romance  
- Musical  
- Sci-Fi  
- Superhero  
- Animation  
- Family  
- Documentary  
- Romantic Comedy  
- Drama  
- Realism  
- Adventure  
- Action  
- Comedy  
- Historical  
- Fantasy"
